URL	Description	CVSS	Prompt
https://nvd.nist.gov/vuln/detail/CVE-2024-21734	SAP Marketing (Contacts App) - version 160, allows an attacker with low privileges to trick a user to open malicious page which could lead to a very convincing phishing attack with low impact on confidentiality and integrity of the application.	CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: SAP Marketing (Contacts App) - version 160, allows an attacker with low privileges to trick a user to open malicious page which could lead to a very convincing phishing attack with low impact on confidentiality and integrity of the application.
https://nvd.nist.gov/vuln/detail/CVE-2024-21735	SAP LT Replication Server - version S4CORE 103, S4CORE 104, S4CORE 105, S4CORE 106, S4CORE 107, S4CORE 108, does not perform necessary authorization checks. This could allow an attacker with high privileges to perform unintended actions, resulting in escalation of privileges, which has High impact on confidentiality, integrity and availability of the system.	CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: SAP LT Replication Server - version S4CORE 103, S4CORE 104, S4CORE 105, S4CORE 106, S4CORE 107, S4CORE 108, does not perform necessary authorization checks. This could allow an attacker with high privileges to perform unintended actions, resulting in escalation of privileges, which has High impact on confidentiality, integrity and availability of the system.
https://nvd.nist.gov/vuln/detail/CVE-2024-21736	SAP S/4HANA Finance for (Advanced Payment Management) - versions SAPSCORE 128, S4CORE 107, does not perform necessary authorization checks. A function import could be triggered allowing the attacker to create in-house bank accounts leading to low impact on the confidentiality of the application.	CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: SAP S/4HANA Finance for (Advanced Payment Management) - versions SAPSCORE 128, S4CORE 107, does not perform necessary authorization checks. A function import could be triggered allowing the attacker to create in-house bank accounts leading to low impact on the confidentiality of the application.
https://nvd.nist.gov/vuln/detail/CVE-2024-21737	In SAP Application Interface Framework File Adapter - version 702, a high privilege user can use a function module to traverse through various layers and execute OS commands directly. By this, such user can control the behaviour of the application. This leads to considerable impact on confidentiality, integrity and availability.	CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: In SAP Application Interface Framework File Adapter - version 702, a high privilege user can use a function module to traverse through various layers and execute OS commands directly. By this, such user can control the behaviour of the application. This leads to considerable impact on confidentiality, integrity and availability.
https://nvd.nist.gov/vuln/detail/CVE-2024-21738	SAP NetWeaver ABAP Application Server and ABAP Platform do not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. An attacker with low privileges can cause limited impact to confidentiality of the application data after successful exploitation.	CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: SAP NetWeaver ABAP Application Server and ABAP Platform do not sufficiently encode user-controlled inputs, resulting in Cross-Site Scripting (XSS) vulnerability. An attacker with low privileges can cause limited impact to confidentiality of the application data after successful exploitation.
https://nvd.nist.gov/vuln/detail/CVE-2024-21744	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Mapster Technology Inc. Mapster WP Maps allows Stored XSS.This issue affects Mapster WP Maps: from n/a through 1.2.38.	CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Mapster Technology Inc. Mapster WP Maps allows Stored XSS.This issue affects Mapster WP Maps: from n/a through 1.2.38.
https://nvd.nist.gov/vuln/detail/CVE-2024-21745	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Laybuy Laybuy Payment Extension for WooCommerce allows Stored XSS.This issue affects Laybuy Payment Extension for WooCommerce: from n/a through 5.3.9.	CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Laybuy Laybuy Payment Extension for WooCommerce allows Stored XSS.This issue affects Laybuy Payment Extension for WooCommerce: from n/a through 5.3.9.
https://nvd.nist.gov/vuln/detail/CVE-2024-21747	Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in weDevs WP ERP | Complete HR solution with recruitment & job listings | WooCommerce CRM & Accounting.This issue affects WP ERP | Complete HR solution with recruitment & job listings | WooCommerce CRM & Accounting: from n/a through 1.12.8.	CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection') vulnerability in weDevs WP ERP | Complete HR solution with recruitment & job listings | WooCommerce CRM & Accounting.This issue affects WP ERP | Complete HR solution with recruitment & job listings | WooCommerce CRM & Accounting: from n/a through 1.12.8.
https://nvd.nist.gov/vuln/detail/CVE-2024-21748	Missing Authorization vulnerability in Icegram.This issue affects Icegram: from n/a through 3.1.21.	CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:L/A:L	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Missing Authorization vulnerability in Icegram.This issue affects Icegram: from n/a through 3.1.21.
https://nvd.nist.gov/vuln/detail/CVE-2024-21750	Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Scribit Shortcodes Finder allows Reflected XSS.This issue affects Shortcodes Finder: from n/a through 1.5.5.	CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting') vulnerability in Scribit Shortcodes Finder allows Reflected XSS.This issue affects Shortcodes Finder: from n/a through 1.5.5.
https://nvd.nist.gov/vuln/detail/CVE-2024-21765	Electronic Delivery Check System (Doboku) Ver.18.1.0 and earlier, Electronic Delivery Check System (Dentsu) Ver.12.1.0 and earlier, Electronic Delivery Check System (Kikai) Ver.10.1.0 and earlier, and Electronic delivery item Inspection Support SystemVer.4.0.31 and earlier improperly restrict XML external entity references (XXE). By processing a specially crafted XML file, arbitrary files on the system may be read by an attacker.	CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Electronic Delivery Check System (Doboku) Ver.18.1.0 and earlier, Electronic Delivery Check System (Dentsu) Ver.12.1.0 and earlier, Electronic Delivery Check System (Kikai) Ver.10.1.0 and earlier, and Electronic delivery item Inspection Support SystemVer.4.0.31 and earlier improperly restrict XML external entity references (XXE). By processing a specially crafted XML file, arbitrary files on the system may be read by an attacker.
https://nvd.nist.gov/vuln/detail/CVE-2024-21773	Multiple TP-LINK products allow a network-adjacent unauthenticated attacker with access to the product from the LAN port or Wi-Fi to execute arbitrary OS commands on the product that has pre-specified target devices and blocked URLs in parental control settings.	CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Multiple TP-LINK products allow a network-adjacent unauthenticated attacker with access to the product from the LAN port or Wi-Fi to execute arbitrary OS commands on the product that has pre-specified target devices and blocked URLs in parental control settings.
https://nvd.nist.gov/vuln/detail/CVE-2024-21780	Stack-based buffer overflow vulnerability exists in HOME SPOT CUBE2 V102 and earlier. Processing a specially crafted command may result in a denial of service (DoS) condition. Note that the affected products are no longer supported.	CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Stack-based buffer overflow vulnerability exists in HOME SPOT CUBE2 V102 and earlier. Processing a specially crafted command may result in a denial of service (DoS) condition. Note that the affected products are no longer supported.
https://nvd.nist.gov/vuln/detail/CVE-2024-21796	Electronic Deliverables Creation Support Tool (Construction Edition) prior to Ver1.0.4 and Electronic Deliverables Creation Support Tool (Design & Survey Edition) prior to Ver1.0.4 improperly restrict XML external entity references (XXE). By processing a specially crafted XML file, arbitrary files on the system may be read by an attacker.	CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Electronic Deliverables Creation Support Tool (Construction Edition) prior to Ver1.0.4 and Electronic Deliverables Creation Support Tool (Design & Survey Edition) prior to Ver1.0.4 improperly restrict XML external entity references (XXE). By processing a specially crafted XML file, arbitrary files on the system may be read by an attacker.
https://nvd.nist.gov/vuln/detail/CVE-2024-21803	Use After Free vulnerability in Linux Linux kernel kernel on Linux, x86, ARM (bluetooth modules) allows Local Execution of Code. This vulnerability is associated with program files https://gitee.Com/anolis/cloud-kernel/blob/devel-5.10/net/bluetooth/af_bluetooth.C. This issue affects Linux kernel: from v2.6.12-rc2 before v6.8-rc1.	CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Use After Free vulnerability in Linux Linux kernel kernel on Linux, x86, ARM (bluetooth modules) allows Local Execution of Code. This vulnerability is associated with program files https://gitee.Com/anolis/cloud-kernel/blob/devel-5.10/net/bluetooth/af_bluetooth.C. This issue affects Linux kernel: from v2.6.12-rc2 before v6.8-rc1.
https://nvd.nist.gov/vuln/detail/CVE-2024-21821	Multiple TP-LINK products allow a network-adjacent authenticated attacker with access to the product from the LAN port or Wi-Fi to execute arbitrary OS commands.	CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Multiple TP-LINK products allow a network-adjacent authenticated attacker with access to the product from the LAN port or Wi-Fi to execute arbitrary OS commands.
https://nvd.nist.gov/vuln/detail/CVE-2024-21833	Multiple TP-LINK products allow a network-adjacent unauthenticated attacker with access to the product to execute arbitrary OS commands. The affected device, with the initial configuration, allows login only from the LAN port or Wi-Fi.	CVSS:3.1/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Multiple TP-LINK products allow a network-adjacent unauthenticated attacker with access to the product to execute arbitrary OS commands. The affected device, with the initial configuration, allows login only from the LAN port or Wi-Fi.
https://nvd.nist.gov/vuln/detail/CVE-2024-21835	Insecure inherited permissions in some Intel(R) XTU software before version 7.14.0.15 may allow an authenticated user to potentially enable escalation of privilege via local access.	CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Insecure inherited permissions in some Intel(R) XTU software before version 7.14.0.15 may allow an authenticated user to potentially enable escalation of privilege via local access.
https://nvd.nist.gov/vuln/detail/CVE-2024-21840	Incorrect Default Permissions vulnerability in Hitachi Storage Plug-in for VMware vCenter allows local users to read and write specific files. This issue affects Hitachi Storage Plug-in for VMware vCenter: from 04.0.0 through 04.9.2.	CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: Incorrect Default Permissions vulnerability in Hitachi Storage Plug-in for VMware vCenter allows local users to read and write specific files. This issue affects Hitachi Storage Plug-in for VMware vCenter: from 04.0.0 through 04.9.2.
https://nvd.nist.gov/vuln/detail/CVE-2024-21845	in OpenHarmony v4.0.0 and prior versions allow a local attacker cause heap overflow through integer overflow.	CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: in OpenHarmony v4.0.0 and prior versions allow a local attacker cause heap overflow through integer overflow.
https://nvd.nist.gov/vuln/detail/CVE-2024-21851	in OpenHarmony v4.0.0 and prior versions allow a local attacker cause heap overflow through integer overflow.	CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H	Analyze the following CVE description and calculate the CVSS v3.1 Base Score. Determine the values for each base metric: AV, AC, PR, UI, S, C, I, and A. Summarize each metric's value and provide the fnal CVSS v3.1 vector string. Valid options for each metric are as follows: - Attack Vector (AV): Network (N), Adjacent (A), Local (L), Physical (P) - Attack Complexity (AC): Low (L), High (H) - Privileges Required (PR): None (N), Low (L), High (H) - User Interaction (UI): None (N), Required (R) - Scope (S): Unchanged (U), Changed (C) - Confdentiality (C): None (N), Low (L), High (H) - Integrity (I): None (N), Low (L), High (H) - Availability (A): None (N), Low (L), High (H) Summarize each metric’s value and provide the fnal CVSS v3.1 vector string. Ensure the fnal line of your response contains only the CVSS v3 Vector String in the following format: Example format: CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H CVE Description: in OpenHarmony v4.0.0 and prior versions allow a local attacker cause heap overflow through integer overflow.
